Timestamp,Distance,Hits,Misses,Level,Score,ScoreLossPowerups,ScoreLoss,ScoreGain,LaneSwitches,ReachedEnd,powerups_pickedup,powerups_used,Score,Score
10/3/2022 10:49:45,0144.24 -2 100 dead,0,7,ninja_run_level1,,,,,,,,,,
10/3/2022 11:44:17,0060.26 0 100 dead,0,4,ninja_run_level1,,,,,,,,,,
10/3/2022 11:44:32,0044.13 0 100 dead,0,4,ninja_run_level1,,,,,,,,,,
10/3/2022 11:44:46,0104.18 0 100 dead,0,10,ninja_run_level1,,,,,,,,,,
10/3/2022 11:45:49,0104.31 -10 100 dead,0,10,ninja_run_level1,,,,,,,,,,
10/3/2022 11:46:34,0095.00 0 100 dead,0,8,ninja_run_level1,,,,,,,,,,
10/3/2022 11:47:58,0084.18 -1 100 dead,0,8,ninja_run_level1,,,,,,,,,,
10/3/2022 14:16:46,0184.64 0 100 dead,0,9,ninja_run_level1,,,,,,,,,,
10/3/2022 17:48:43,0084.12 -6 100 dead,0,8,ninja_run_level1,,,,,,,,,,
10/3/2022 17:52:28,0339.84 52 0 alive,10,5,ninja_run_level1,,,,,,,,,,
10/3/2022 17:57:03,0284.20 0 90 dead,1,11,ninja_run_level1,,,,,,,,,,
10/3/2022 18:01:01,0104.21 -10 100 dead,0,10,ninja_run_level1,,,,,,,,,,
10/3/2022 18:01:22,0139.00 5 0 alive,10,4,ninja_run_level1,,,,,,,,,,
10/3/2022 18:16:08,0084.19 -4 100 dead,0,8,ninja_run_level1,,,,,,,,,,
10/3/2022 18:16:18,0049.98 0 100 dead,0,4,ninja_run_level1,,,,,,,,,,
10/3/2022 18:16:34,0084.97 -2 80 dead,2,6,ninja_run_level1,,,,,,,,,,
10/3/2022 18:19:59,0080.00 0 100 dead,0,6,ninja_run_level1,,,,,,,,,,
10/3/2022 18:20:35,0104.23 0 100 dead,0,10,ninja_run_level1,,,,,,,,,,
10/3/2022 21:35:21,0164.49 0 100 dead,,,,,,,,,,,,,
10/3/2022 21:36:32,0282.99 -5 20 dead,,,,,,,,,,,,,
10/3/2022 21:37:27,0219.96 -3 30 dead,,,,,,,,,,,,,
10/4/2022 0:30:50,0128.92 -1 60 dead,,,,,,,,,,,,,
10/4/2022 11:09:24,0164.49 0 100 dead,,,,,,,,,,,,,
10/4/2022 11:09:49,0184.34 0 100 dead,,,,,,,,,,,,,
10/4/2022 11:10:17,0184.47 -8 100 dead,,,,,,,,,,,,,
10/4/2022 21:36:47,0204.24 0 100 dead,,,,,,,,,,,,,
10/4/2022 21:37:19,0164.24 -1 100 dead,,,,,,,,,,,,,
10/4/2022 21:37:49,0164.15 -5 100 dead,,,,,,,,,,,,,
10/4/2022 21:38:07,0035.92 -2 100 dead,,,,,,,,,,,,,
10/4/2022 21:38:46,0014.92 -4 100 dead,,,,,,,,,,,,,
10/5/2022 11:02:59,0101.35 0 100 dead,0,8,ninja_run_level1,,,,,,,,,,
10/5/2022 11:06:46,0040.00 0 100 dead,0,2,ninja_run_level1,,,,,,,,,,
10/5/2022 11:07:03,0081.00 0 100 dead,0,6,ninja_run_level1,,,,,,,,,,
10/5/2022 11:07:17,0074.96 -2 100 dead,0,6,ninja_run_level1,,,,,,,,,,
10/5/2022 11:08:55,0104.24 0 100 dead,0,10,ninja_run_level1,,,,,,,,,,
10/5/2022 11:09:47,0096.98 0 100 dead,0,8,ninja_run_level1,,,,,,,,,,
10/5/2022 11:14:05,0064.98 0 100 dead,0,6,ninja_run_level1,,,,,,,,,,
10/5/2022 11:20:20,0084.22 -10 100 dead,0,8,ninja_run_level1,,,,,,,,,,
10/5/2022 11:21:48,0044.99 0 100 dead,0,4,ninja_run_level1,,,,,,,,,,
10/5/2022 11:22:16,0084.12 -5 100 dead,0,8,ninja_run_level1,,,,,,,,,,
10/5/2022 11:22:26,0053.31 -9 100 dead,0,4,ninja_run_level1,,,,,,,,,,
10/5/2022 11:23:10,0104.15 -10 100 dead,0,10,ninja_run_level1,,,,,,,,,,
10/5/2022 11:24:13,0104.21 -10 100 dead,0,10,ninja_run_level1,,,,,,,,,,
10/5/2022 11:27:01,0104.24 0 100 dead,0,10,ninja_run_level1,,,,,,,,,,
10/5/2022 11:28:08,0097.98 0 100 dead,0,8,ninja_run_level1,,,,,,,,,,
10/5/2022 11:29:51,0084.20 -3 100 dead,0,8,ninja_run_level1,,,,,,,,,,
10/5/2022 11:30:03,0084.20 -3 100 dead,0,0,ninja_run_level1,,,,,,,,,,
10/5/2022 11:30:21,0104.12 -10 100 dead,0,10,ninja_run_level1,,,,,,,,,,
10/5/2022 11:31:52,0084.11 -18 100 dead,0,8,ninja_run_level1,,,,,,,,,,
10/5/2022 11:32:15,0084.23 -1 100 dead,0,8,ninja_run_level1,,,,,,,,,,
10/5/2022 11:33:16,0084.10 -10 100 dead,0,8,ninja_run_level1,,,,,,,,,,
10/5/2022 11:33:30,0084.10 -10 100 dead,0,0,ninja_run_level1,,,,,,,,,,
10/5/2022 11:33:47,0062.98 -6 100 dead,0,4,ninja_run_level1,,,,,,,,,,
10/5/2022 11:34:00,0084.25 0 100 dead,0,8,ninja_run_level1,,,,,,,,,,
10/5/2022 11:34:10,0064.10 -6 100 dead,0,6,ninja_run_level1,,,,,,,,,,
10/5/2022 11:34:22,0084.19 -13 100 dead,0,8,ninja_run_level1,,,,,,,,,,
10/5/2022 11:34:33,0085.98 0 100 dead,0,8,ninja_run_level1,,,,,,,,,,
10/5/2022 13:21:40,0124.31 -2 100 dead,,,,,,,,,,,,,
10/5/2022 13:22:17,0319.32 40 0 alive,,,,,,,,,,,,,
10/5/2022 16:56:30,0149.97 -1 100 dead,,,,,,,,,,,,,
10/6/2022 11:50:41,0259.57 70 0 alive,,,,,,,,,,,,,
10/6/2022 11:51:41,0259.13 90 -5 alive,,,,,,,,,,,,,
10/6/2022 11:52:20,0180.92 -3 10 dead,,,,,,,,,,,,,
10/6/2022 11:54:26,0259.27 50 0 alive,,,,,,,,,,,,,
10/6/2022 11:55:14,0280.00 70 0 alive,,,,,,,,,,,,,
10/6/2022 11:56:12,0319.85 60 -5 alive,,,,,,,,,,,,,
10/6/2022 11:56:51,0219.34 49 0 alive,,,,,,,,,,,,,
10/6/2022 18:31:52,0164.99 -2 80 dead,,,,,,,,,,,,,
10/6/2022 23:43:24,0323.56 60 0 alive,,,,,,,,,,,,,
10/6/2022 23:44:04,0202.88 100 0 alive,,,,,,,,,,,,,
10/7/2022 7:57:48,0359.00 39,13,17,ninja_run_level1,,,,,,,,,,
10/7/2022 8:09:47,353.67,17,11,ninja_run_level1,,,,,,,,,,62
10/7/2022 8:15:33,68.43,3,2,ninja_run_level1,,,,,,,,,,
10/7/2022 8:17:46,193.14,0,9,ninja_run_level1,,,,,,,,,,
10/7/2022 8:20:11,66.51,1,4,ninja_run_level1,,,,,,,,,,
10/7/2022 8:23:37,405.79,17,11,ninja_run_level1,,,,,,,,,,
10/7/2022 8:33:15,113.18,4,5,ninja_run_level1,,,,,,,,,,
10/7/2022 8:35:03,0,1,2,3,4,,,,,,,,,
10/7/2022 8:36:56,184.67,12,3,ninja_run_level1,0049,,,,,,,,,
10/7/2022 8:38:07,133.86,8,2,ninja_run_level1,34,,,,,,,,,
10/7/2022 9:01:52,351.89,5 7 13,1 1 1,ninja_run_level1,110,,,,,,,,,
10/7/2022 9:42:37,0,1,2,3,4,5,,,,,,,,
10/7/2022 9:47:09,345.68,2 0 0,4 12 14,ninja_run_level1,-1,2 0 5 0 0 14,,,,,,,,
10/7/2022 9:48:32,335.95,0 0 0,6 12 14,ninja_run_level1,-17,3 0 4 0 0 20,,,,,,,,
10/7/2022 9:52:24,348.41,0 0 0,6 12 14,ninja_run_level1,-10,3 3 0 0 0 9,,,,,,,,
10/7/2022 9:56:10,192.93,0 0 0,6 8 0,ninja_run_level1,-17,5 3 0 0 0 9,,,,,,,,
10/7/2022 9:56:35,184.67,0 0 0,6 7 0,ninja_run_level1,-11,0 0 3 0 0 8,,,,,,,,
10/7/2022 9:58:31,185.65,0 0 0,6 7 0,ninja_run_level1,-13,3 3 0 0 0 7,,,,,,,,
10/7/2022 12:10:03,20.02,0 0 0,1 0 0,ninja_run_level1,-1,0 0 0 0 0 1,,,,,,,,
10/7/2022 12:11:36,400.01,4 0 4,2 8 17,ninja_run_level1,33,0 3 0 0 0 6,,,,,,,,
10/7/2022 12:12:03,93.87,3 0 0,3 0 0,ninja_run_level1,10,1 0 0 0 0 1,,,,,,,,
10/7/2022 12:13:48,400.02,0 3 8,6 5 9,ninja_run_level1,42,2 0 3 0 0 13,,,,,,,,
10/7/2022 13:09:16,400.01,4 4 7,2 4 9,ninja_run_level1,66,3 0 4 0 0 7,,,,,,,,
10/7/2022 13:10:28,400.09,0 1 6,6 7 17,ninja_run_level1,27,1 0 4 0 0 8,,,,,,,,
10/7/2022 13:10:59,278.49,1 0 0,5 8 9,ninja_run_level1,-5,5 3 0 0 0 7,,,,,,,,
10/7/2022 13:11:10,400.03,3 3 8,3 5 6,ninja_run_level1,64,0 0 3 0 0 5,,,,,,,,
10/7/2022 13:11:58,400.01,1 0 0,5 8 14,ninja_run_level1,-12,0 0 0 0 0 17,,,,,,,,
10/7/2022 13:12:04,400,0 0 0,6 8 23,ninja_run_level1,-14,4 0 0 0 0 10,,,,,,,,
10/7/2022 13:12:44,400.05,2 3 7,4 5 7,ninja_run_level1,57,0 0 0 0 0 8,,,,,,,,
10/7/2022 13:12:46,400.07,5 0 9,1 8 5,ninja_run_level1,63,0 3 0 0 0 6,,,,,,,,
10/7/2022 13:13:39,400.06,5 1 11,1 7 3,ninja_run_level1,84,0 0 1 0 0 2,,,,,,,,
10/7/2022 13:13:58,400.06,0 0 0,6 8 14,ninja_run_level1,-13,0 0 4 0 0 9,,,,,,,,
10/7/2022 13:14:33,400.05,0 3 9,6 5 7,ninja_run_level1,45,6 0 3 0 0 11,,,,,,,,
10/7/2022 13:16:03,400.04,2 6 6,4 2 17,ninja_run_level1,62,1 0 3 0 0 6,,,,,,,,
10/7/2022 13:19:54,400.07,0 3 11,6 5 3,ninja_run_level1,59,0 4 0 0 0 12,,,,,,,,
10/7/2022 13:40:34,400.03,2 2 5,4 6 9,ninja_run_level1,47,0 0 0 0 0 3,,,,,,,,
10/7/2022 13:40:37,400.08,3 5 10,3 3 7,ninja_run_level1,85,0 0 2 0 0 5,,,,,,,,
10/7/2022 13:41:17,400.12,5 3 9,1 5 5,ninja_run_level1,89,4 4 0 0 0 5,,,,,,,,
10/7/2022 13:41:22,400.05,6 5 8,0 3 6,ninja_run_level1,87,2 0 0 0 0 8,,,,,,,,
10/7/2022 13:42:09,400.03,5 6 7,1 2 7,ninja_run_level1,87,2 0 0 0 0 3,,,,,,,,
10/7/2022 13:42:12,400.13,3 5 8,3 3 6,ninja_run_level1,79,0 0 0 0 0 3,,,,,,,,
10/7/2022 13:42:56,400,4 3 10,2 5 4,ninja_run_level1,82,0 0 0 0 0 3,,,,,,,,
10/7/2022 13:43:05,400.06,5 4 7,1 4 13,ninja_run_level1,78,1 0 0 0 0 3,,,,,,,,
10/7/2022 13:44:21,400.16,0 0 0,6 8 23,ninja_run_level1,-22,4 0 5 0 0 18,,,,,,,,
10/7/2022 13:44:25,197.61,1 0 0,5 8 0,ninja_run_level1,-3,0 3 0 0 0 5,,,,,,,,
10/7/2022 13:44:27,400.01,0 0 10,6 8 4,ninja_run_level1,37,4 0 5 0 0 9,,,,,,,,
10/7/2022 13:45:37,400.08,3 4 7,3 4 7,ninja_run_level1,67,1 4 0 0 0 5,,,,,,,,
10/7/2022 13:46:32,400.1,2 2 10,4 6 8,ninja_run_level1,62,0 0 3 0 0 10,,,,,,,,
10/7/2022 13:47:16,400.06,4 5 9,2 3 5,ninja_run_level1,84,0 3 0 0 0 13,,,,,,,,
10/7/2022 13:48:31,400.11,2 7 6,4 1 13,ninja_run_level1,62,0 0 0 0 0 15,,,,,,,,
10/7/2022 13:49:16,400.08,2 4 9,4 4 5,ninja_run_level1,62,0 0 3 0 0 10,,,,,,,,
10/7/2022 13:49:40,400.1,0 0 0,6 8 14,ninja_run_level1,-7,4 0 0 0 0 8,,,,,,,,
10/7/2022 13:49:55,80.17,0 0 0,5 0 0,ninja_run_level1,-5,0 0 0 0 0 5,,,,,,,,
10/7/2022 13:50:02,400.06,4 5 9,2 3 5,ninja_run_level1,75,0 0 6 0 0 9,,,,,,,,
10/7/2022 13:51:00,400.06,4 8 10,2 0 8,ninja_run_level1,122,0 3 0 0 0 7,,,,,,,,
10/7/2022 13:51:55,400.04,5 7 9,1 1 8,ninja_run_level1,114,0 3 0 0 0 5,,,,,,,,
10/7/2022 13:51:59,400.08,0 0 0,6 8 14,ninja_run_level1,-16,0 0 3 0 0 13,,,,,,,,
10/7/2022 13:53:00,400.02,0 0 0,6 8 23,ninja_run_level1,-16,3 0 3 0 0 15,,,,,,,,
10/7/2022 13:53:05,102.82,0 0 0,6 1 0,ninja_run_level1,-9,0 0 0 0 0 9,,,,,,,,
10/7/2022 13:55:17,400.06,4 6 8,2 2 9,ninja_run_level1,73,1 0 4 0 0 14,,,,,,,,
10/7/2022 13:55:29,400.01,5 6 11,1 2 6,ninja_run_level1,116,1 3 0 0 0 10,,,,,,,,
10/7/2022 13:55:48,155.65,1 0 0,5 5 0,ninja_run_level1,-4,0 0 4 0 0 5,,,,,,,,
10/7/2022 13:56:40,400.15,0 0 0,6 8 23,ninja_run_level1,-13,2 0 12 0 0 4,,,,,,,,
10/7/2022 13:57:38,400.01,2 3 9,4 5 10,ninja_run_level1,65,1 2 0 0 0 12,,,,,,,,
10/7/2022 13:58:36,400.09,2 0 0,4 8 23,ninja_run_level1,-7,3 0 3 0 0 16,,,,,,,,
10/7/2022 14:00:30,400.09,2 4 8,4 4 9,ninja_run_level1,64,0 0 0 0 0 6,,,,,,,,
10/7/2022 14:01:19,400.09,5 7 8,1 1 6,ninja_run_level1,99,0 0 0 0 0 3,,,,,,,,
10/7/2022 14:10:20,400.1,0 0 0,6 8 23,ninja_run_level1,-8,0 3 2 0 0 13,,,,,,,,
10/7/2022 14:48:03,39.21,0 0 0,2 0 0,ninja_run_level1,-2,0 0 0 0 0 2,,,,,,,,
10/7/2022 15:00:32,400.1,0 0 0,6 8 23,ninja_run_level1,-11,3 4 0 0 0 9,,,,,,,,
10/7/2022 15:00:49,400.01,2 0 5,4 8 12,ninja_run_level1,23,4 2 1 0 0 10,,,,,,,,
10/7/2022 15:01:24,400.05,0 0 5,6 8 18,ninja_run_level1,11,0 0 2 0 0 17,,,,,,,,
10/7/2022 15:01:58,400.08,2 4 13,4 4 2,ninja_run_level1,90,2 3 0 0 0 12,,,,,,,,
10/7/2022 15:08:20,400.04,0 0 0,6 8 23,ninja_run_level1,-19,5 0 4 0 0 15,,,,,,,,
10/7/2022 15:09:25,400.02,1 5 6,5 3 11,ninja_run_level1,43,2 0 5 0 0 15,,,,,,,,
10/7/2022 15:29:23,18.12,0 0 0,0 0 0,tutorial,100,0 0 0 0 0 0,,,,,,,,
10/7/2022 15:30:16,400.02,3 5 13,3 3 1,ninja_run_level1,80,3 0 5 0 0 19,,,,,,,,
10/7/2022 15:32:06,400.11,0 0 0,6 8 14,ninja_run_level1,-16,4 0 5 0 0 12,,,,,,,,
10/7/2022 15:33:23,400.04,4 2 8,2 6 8,ninja_run_level1,51,1 0 3 0 0 17,,,,,,,,
10/7/2022 15:34:46,400.05,0 6 12,6 2 2,ninja_run_level1,75,0 0 3 0 0 17,,,,,,,,
10/7/2022 15:54:18,59.2,0 0 0,0 0 0,tutorial,100,0 0 0 0 0 0,,,,,,,,
10/7/2022 15:54:38,18.22,0 0 0,0 0 0,tutorial,100,0 0 0 0 0 0,,,,,,,,
10/7/2022 15:56:32,400,0 0 0,6 8 23,ninja_run_level1,-5,0 0 4 0 0 6,,,,,,,,
10/7/2022 15:58:03,400.15,0 0 0,6 8 23,ninja_run_level1,-13,4 0 2 0 0 12,,,,,,,,
10/7/2022 15:58:56,400.09,0 0 0,6 8 23,ninja_run_level1,-8,2 0 4 0 0 12,,,,,,,,
10/7/2022 16:00:10,355.71,0 0 0,6 8 23,ninja_run_level1,-10,0 2 1 0 0 17,,,,,,,,
10/7/2022 16:01:39,400.06,0 0 0,6 8 14,ninja_run_level1,-7,2 0 0 0 0 5,,,,,,,,
10/7/2022 16:01:55,77.82,1 0 0,4 0 0,ninja_run_level1,2,0 0 0 0 0 3,,,,,,,,
10/7/2022 16:03:29,18.2,1 5 13,5 3 3,tutorial,100,0 0 3 0 0 14,,,,,,,,
10/7/2022 16:04:45,400.07,4 5 11,2 3 5,ninja_run_level1,89,1 0 4 0 0 11,,,,,,,,
10/7/2022 16:05:19,72.87,0 0 0,5 0 0,ninja_run_level1,-8,3 0 0 0 0 5,,,,,,,,
10/7/2022 16:06:07,271.86,0 0 0,6 8 17,ninja_run_level1,-16,3 0 4 0 0 14,,,,,,,,
10/7/2022 16:06:44,0095.99 0 100 dead,,,,,,,,,,,,,
10/7/2022 16:07:16,0101.00 0 100 dead,,,,,,,,,,,,,
10/7/2022 16:16:17,400.1,0 0 0,6 8 23,ninja_run_level1,-5,0 3 0 0 0 7,,,,,,,,
10/7/2022 16:22:39,400.14,0 0 0,6 8 23,ninja_run_level1,-24,4 0 4 0 0 21,,,,,,,,
10/7/2022 16:23:30,388.12,0 0 0,6 8 23,ninja_run_level1,-19,3 0 3 0 0 18,,,,,,,,
10/7/2022 16:35:40,400.12,1 0 8,5 8 15,ninja_run_level1,26,2 0 4 0 0 18,,,,,,,,
10/7/2022 16:38:53,65.33,0 0 0,4 0 0,ninja_run_level1,-5,1 0 0 0 0 4,,,,,,,,
10/7/2022 16:40:36,400.07,0 0 0,6 8 23,ninja_run_level1,-25,10 0 4 0 0 16,,,,,,,,
10/7/2022 17:01:30,400.04,0 1 0,6 7 23,ninja_run_level1,-11,0 0 4 0 0 17,,,,,,,,
10/8/2022 13:12:49,400.04,1 0 1,5 8 22,ninja_run_level1,-5,4 0 2 0 0 14,,,,,,,,
10/8/2022 13:13:00,40.26,2 0 0,0 0 0,ninja_run_level1,8,0 0 0 0 0 2,,,,,,,,
10/8/2022 13:15:29,400.06,3 0 10,3 8 4,ninja_run_level1,58,1 3 1 0 0 7,,,,,,,,
10/8/2022 13:16:23,400.02,3 1 5,3 7 16,ninja_run_level1,33,1 4 0 0 0 12,,,,,,,,
10/8/2022 13:18:21,400.09,2 0 7,4 8 10,ninja_run_level1,24,0 0 3 0 0 18,,,,,,,,
10/8/2022 13:19:01,400.06,3 1 3,3 7 11,ninja_run_level1,23,0 3 0 0 0 14,,,,,,,,
10/8/2022 13:19:53,400.06,5 5 10,1 3 6,ninja_run_level1,83,1 0 4 0 0 14,,,,,,,,
10/8/2022 14:21:47,400.04,3 1 11,3 7 11,ninja_run_level1,64,2 0 3 0 0 11,,,,,,,,
10/8/2022 14:23:03,400.06,4 6 12,2 2 7,ninja_run_level1,92,2 0 5 0 0 13,,,,,,,,
10/8/2022 14:27:36,0.26,0 0 0,0 0 0,ninja_run_level1,0,0 0 0 0 0 0,,,,,,,,
10/10/2022 13:55:55,400,5 4 11,1 4 8,ninja_run_level1,107,0 0 0 0 0 0,,,,,,,,
10/10/2022 18:17:04,400.01,6 9 0,5 5 20,ninja_run_level1,50,0 0 0 0 0 25,,,,,,,,
10/10/2022 18:18:30,400.02,0 8 18,11 6 2,ninja_run_level1,112,0 0 0 0 0 18,,,,,,,,
10/10/2022 19:27:19,400.03,0 0 4,6 8 19,ninja_run_level1,6,1 0 2 0 0 16,,,,,,,,
10/10/2022 21:36:02,400.01,0 0 4,6 8 13,ninja_run_level1,8,3 3 0 0 0 11,,,,,,,,
10/11/2022 17:57:33,400.04,0 1 0,11 13 20,ninja_run_level1,-31,0 0 0 0 0 36,,,,,,,,
10/11/2022 18:02:27,400.03,2 1 0,9 13 20,ninja_run_level1,-28,0 0 0 0 0 43,,,,,,,,
10/11/2022 18:06:10,400,3 3 0,8 11 20,ninja_run_level1,-8,0 0 0 0 0 38,,,,,,,,
10/11/2022 18:10:58,400.02,1 1 0,10 13 20,ninja_run_level1,-25,0 0 0 0 0 40,,,,,,,,
10/12/2022 12:45:17,400.01,0 0 0,11 14 20,ninja_run_level1,-55,0 0 0 0 0 55,,,,,,,,
10/12/2022 12:45:50,400.22,0 0 0,0 0 0,ninja_run_level1,-55,0 0 0 0 0 0,,,,,,,,
10/12/2022 14:09:49,400.01,2 3 2,4 5 17,ninja_run_level1,25,0 4 0 0 0 21,,,,,,,,
10/12/2022 14:11:07,400.16,0 0 0,6 8 23,ninja_run_level1,-12,0 0 4 0 0 13,,,,,,,,
10/12/2022 17:02:46,400,0 0 0,11 14 20,ninja_run_level1,-47,0 0 0 0 0 47,,,,,,,,
10/12/2022 17:03:35,400.01,7 13 12,4 1 8,ninja_run_level1,147,0 0 0 0 0 13,,,,,,,,
10/12/2022 17:34:47,400.04,6 10 8,5 4 12,ninja_run_level1,92,0 0 0 0 0 28,,,,,,,,
10/12/2022 17:54:06,400.01,0 4 4,11 10 16,ninja_run_level1,-10,0 0 0 0 0 50,,,,,,,,
10/12/2022 17:54:49,400.01,3 3 13,8 11 7,ninja_run_level1,56,0 0 0 0 0 39,,,,,,,,
10/12/2022 17:55:52,38.22,0 0 0,0 0 0,tutorial,100,0 0 0 0 0 0,,,,,,,,
10/12/2022 17:56:56,17.35,0 0 0,0 0 0,tutorial,100,0 0 0 0 0 0,,,,,,,,
10/12/2022 17:58:00,130.33,1 2 0,5 2 0,ninja_run_level1,8,0 0 0 0 0 7,,,,,,,,
10/12/2022 17:58:52,400.11,3 3 7,3 5 9,ninja_run_level1,46,4 0 8 0 0 9,,,,,,,,
10/12/2022 18:21:23,384.28,7 9 13,4 5 7,ninja_run_rewind,136,0 0 0 0 0 9,,,,,,,,
10/12/2022 18:41:23,80.41,0 0 0,10 0 0,platform_level,-10,0 0 0 0 0 10,,,,,,,,
10/12/2022 18:41:27,400,5 9 0,6 5 20,ninja_run_level_Siddhant,34,0 0 0 0 0 36,,,,,,,,
10/12/2022 18:42:11,400.21,0 0 0,11 14 20,ninja_run_level_Siddhant,-60,0 0 0 0 0 60,,,,,,,,
10/12/2022 18:47:12,400.05,0 0 0,11 14 20,ninja_run_level_Siddhant,-64,0 0 0 0 0 64,,,,,,,,
10/12/2022 18:54:47,400.14,6 8 7,13 10 13,ninja_run_rewind,67,0 0 0 0 0 38,,,,,,,,
10/12/2022 18:58:23,285.64,0 0 0,11 14 13,ninja_run_level_Siddhant,-35,0 0 0 0 0 35,,,,,,,,
10/12/2022 19:00:18,400.07,10 9 10,1 8 12,ninja_run_rewind,121,0 0 0 0 0 24,,,,,,,,
10/12/2022 19:05:49,400.05,3 1 0,11 19 20,ninja_run_level_ayan,-22,0 0 0 0 0 52,,,,,,,,
10/12/2022 19:15:52,400.02,0 0 0,11 14 20,platform_level,-48,0 0 0 0 0 48,,,,,,,,
10/12/2022 19:19:20,0.14,0 0 0,0 0 0,ninja_run_rewind,0,0 0 0 0 0 0,,,,,,,,
10/12/2022 19:19:36,400,0 0 0,11 14 20,platform_level,-49,0 0 0 0 0 49,,,,,,,,
10/12/2022 19:31:27,400.01,0 0 0,11 14 20,ninja_run_mushtaq,-54,0 0 0 0 0 54,,,,,,,,
10/12/2022 19:35:05,400.01,0 6 5,11 8 15,platform_level,26,0 0 0 0 0 29,,,,,,,,
10/12/2022 19:37:15,235.34,0 0 0,11 14 6,ninja_run_level_Siddhant,-33,0 0 0 0 0 33,,,,,,,,
10/12/2022 19:42:43,400.01,0 0 0,11 14 20,platform_level,-31,0 0 0 0 0 31,,,,,,,,
10/12/2022 19:43:46,16.93,0 0 0,1 0 0,ninja_run_level_Siddhant,0,0 0 0 0 0 0,,,,,,,,
10/12/2022 19:44:51,400,0 0 0,11 14 20,platform_level,-37,0 0 0 0 0 37,,,,,,,,
10/12/2022 19:49:26,400.02,0 0 0,11 14 20,platform_level,-32,0 0 0 0 0 32,,,,,,,,
10/12/2022 20:00:32,400.02,0 0 0,11 14 20,platform_level,-28,0 0 0 0 0 28,,,,,,,,
10/12/2022 20:00:42,155.54,4 2 0,7 6 0,ninja_run_level_Siddhant,17,0 0 0 0 0 13,,,,,,,,
10/12/2022 20:23:10,400.01,0 0 0,11 14 20,ninja_run_level_Siddhant,-45,0 0 0 0 0 50,,,,,,,,
10/12/2022 20:37:27,251.64,0 0 0,11 14 8,ninja_run_level_Siddhant,-40,0 0 0 0 0 40,,,,,,,,
10/12/2022 20:37:47,175.93,0 0 0,11 12 0,ninja_run_level_Siddhant,-12,0 0 0 0 0 22,,,,,,,,
10/12/2022 20:39:49,142.3,0 0 0,11 7 0,ninja_run_level_Siddhant,-25,0 0 0 0 0 25,,,,,,,,
10/12/2022 20:40:24,324.37,0 0 0,11 14 17,ninja_run_level_Siddhant,-56,0 0 0 0 0 56,,,,,,,,
10/12/2022 20:42:42,400.27,0 0 0,11 14 20,ninja_run_level_Siddhant,-57,0 0 0 0 0 57,,,,,,,,
10/12/2022 21:38:26,400.03,0 0 0,11 14 20,ninja_run_level_Siddhant,-62,0 0 0 0 0 62,,,,,,,,
10/12/2022 21:40:55,300.24,0 0 0,11 14 14,ninja_run_level_Siddhant,-45,0 0 0 0 0 45,,,,,,,,
10/12/2022 21:42:01,300.23,0 0 0,11 14 14,ninja_run_level_Siddhant,-57,0 0 0 0 0 57,,,,,,,,
10/12/2022 21:42:32,400.35,0 0 0,0 0 0,ninja_run_level_Siddhant,-67,0 0 0 0 0 0,,,,,,,,
10/12/2022 21:47:11,400.19,0 0 0,11 14 20,ninja_run_level_Siddhant,-25,0 0 0 0 0 25,,,,,,,,
10/12/2022 21:48:17,400.02,0 0 0,9 14 20,Level_Dash,-56,0 0 0 0 0 56,,,,,,,,
10/12/2022 21:49:56,400.3,0 0 0,0 0 0,Level_Dash,-56,0 0 0 0 0 0,,,,,,,,
10/12/2022 21:51:32,107.78,0 0 0,11 3 0,ninja_run_level_Siddhant,-14,0 0 0 0 0 14,,,,,,,,
10/12/2022 21:52:11,400.01,0 0 0,11 14 20,Level_Dash,-50,0 0 0 0 0 50,,,,,,,,
10/12/2022 21:53:26,400.14,0 0 0,0 0 0,Level_Dash,-50,0 0 0 0 0 0,,,,,,,,
10/12/2022 22:00:47,100.56,0 0 0,11 2 0,ninja_run_level_Siddhant,-5,0 0 0 0 0 5,,,,,,,,
10/12/2022 22:14:44,400.04,0 0 0,11 14 20,Level_Dash,-60,0 0 0 0 0 60,,,,,,,,
10/12/2022 22:19:19,400.02,0 0 0,11 14 20,Level_Dash,-53,0 0 0 0 0 53,,,,,,,,
10/12/2022 22:30:32,400,0 0 0,11 14 20,Level_Dash,-52,0 0 0 0 0 52,,,,,,,,
10/12/2022 22:34:43,400.12,0 0 0,0 0 0,Level_Dash,-52,0 0 0 0 0 0,,,,,,,,
10/12/2022 23:05:33,400.01,0 0 0,11 14 20,Level_Dash,-30,0 0 0 0 0 30,,,,,,,,
10/12/2022 23:22:40,400.02,0 0 7,11 14 13,Level_Dash,-4,0 0 0 0 0 39,,,,,,,,
10/12/2022 23:23:27,400.01,0 0 0,11 14 20,Level_Dash,-49,0 0 0 0 0 49,,,,,,,,
10/12/2022 23:55:28,400.1,7 9 12,4 5 10,ninja_run_rewind,126,0 0 0 0 0 14,,,,,,,,
10/13/2022 0:08:54,400.08,8 11 15,3 3 8,ninja_run_level1,160,0 0 0 0 0 10,,,,,,,,
10/13/2022 0:28:19,400.01,0 0 0,11 14 20,ninja_run_mushtaq,-56,0 0 0 0 0 56,,,,,,,,
10/13/2022 0:58:01,400.02,2 14 10,9 0 10,platform_level,113,0 0 0 0 0 17,,,,,,,,
